Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Austin Nola","SDP",49,154,130,19,15,3,0,1,9,8,18,0,31,2,0,4,5,0,0,0.146153846,15941
2023,"Clint Frazier","CHW",27,76,66,13,11,1,1,0,10,3,10,0,23,0,0,0,0,4,2,0.196969696,15983
2023,"Willy Adames","MIL",149,638,553,120,65,29,2,24,73,80,71,1,165,6,6,0,12,5,3,0.216998191,15986
2023,"Cody Bellinger","CHC",130,556,499,153,97,29,1,26,95,97,40,3,87,5,12,0,7,20,6,0.306613226,15998
2023,"Austin Slater","SFG",84,207,185,50,36,9,0,5,24,20,20,0,58,2,0,0,2,2,2,0.27027027,16153
2023,"J.D. Davis","SFG",143,546,480,119,77,23,1,18,61,69,52,0,152,6,6,0,16,1,0,0.247916666,16219
2023,"Trea Turner","PHI",155,691,639,170,104,35,5,26,102,76,45,2,150,6,1,0,12,30,0,0.266040688,16252
2023,"Nick Gordon","MIN",34,93,91,16,8,5,1,2,13,7,1,0,11,0,0,1,1,0,0,0.175824175,16337
2023,"Pablo Reyes","BOS",55,185,167,48,37,9,0,2,27,20,14,0,21,0,2,2,3,7,2,0.287425149,16357
2023,"Oscar Mercado","STL",13,32,31,9,6,3,0,0,3,5,1,0,4,0,0,0,0,2,1,0.29032258,16375
2023,"Michael Conforto","SFG",124,470,406,97,68,14,0,15,58,58,53,4,106,7,4,0,12,4,0,0.238916256,16376
2023,"Francisco Mejia","TBR",45,160,150,34,18,11,0,5,22,19,6,0,38,1,2,1,2,0,1,0.226666666,16403
2023,"Jordan Luplow","2 Tms",38,90,77,16,11,3,0,2,11,5,12,1,27,1,0,0,1,2,0,0.207792207,16424
2023,"Thairo Estrada","SFG",119,530,495,134,92,26,2,14,63,49,22,1,120,11,2,0,10,23,7,0.27070707,16426
2023,"Christian Arroyo","BOS",60,206,195,47,28,16,0,3,23,24,7,0,45,1,2,1,8,1,3,0.241025641,16434
2023,"Ryan O'Hearn","BAL",111,368,346,100,63,22,1,14,48,60,15,2,82,3,3,1,2,5,1,0.289017341,16442
2023,"Luis Guillorme","NYM",41,120,107,24,16,6,1,1,12,9,10,1,28,0,1,2,4,0,0,0.224299065,16451
2023,"Kyle Schwarber","PHI",160,720,585,115,48,19,1,47,108,104,126,5,215,6,3,0,4,0,2,0.196581196,16478
2023,"Forrest Wall","ATL",10,15,13,6,3,2,0,1,6,2,2,0,4,0,0,0,0,5,1,0.461538461,16496
2023,"Matt Chapman","TOR",140,581,509,122,64,39,2,17,66,54,62,1,165,8,2,0,4,4,2,0.239685658,16505
2023,"Isiah Kiner-Falefa","NYY",107,361,326,79,60,12,1,6,39,37,28,0,70,3,3,1,12,14,5,0.242331288,16512
2023,"Mauricio Dubon","HOU",127,492,467,130,91,26,3,10,76,46,19,0,70,3,3,0,10,7,2,0.278372591,16530
2023,"Danny Jansen","TOR",82,301,268,61,29,15,0,17,38,53,23,1,62,10,0,0,3,0,0,0.22761194,16535
2023,"Ozzie Albies","ATL",148,660,596,167,99,30,5,33,96,109,46,2,107,8,8,0,9,13,1,0.280201342,16556
2023,"Connor Joe","PIT",132,472,413,102,56,31,4,11,63,42,50,0,110,8,1,0,4,3,5,0.246973365,16572
2023,"Yandy Diaz","TBR",137,600,525,173,116,35,0,22,95,78,65,0,94,8,2,0,16,0,1,0.329523809,16578
2023,"Kevin Padlo","LAA",3,8,8,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.125,16593
2023,"Luis Urias","2 Tms",49,177,144,28,19,6,0,3,18,18,21,0,41,10,0,0,4,0,0,0.194444444,16622
2023,"Greg Allen","NYY",18,28,23,5,2,1,1,1,6,1,2,0,10,2,0,1,0,3,1,0.217391304,16623
2023,"Brian O'Keefe","SEA",8,21,19,2,0,2,0,0,0,2,2,0,7,0,0,0,2,0,0,0.105263157,16680
2023,"Jason Vosler","CIN",18,65,62,10,4,2,1,3,6,10,3,0,25,0,0,0,0,0,0,0.161290322,16686
2023,"Jose Trevino","NYY",52,168,157,33,25,4,0,4,15,15,8,0,22,2,0,1,6,0,0,0.210191082,16725
2023,"Jonah Heim","TEX",128,501,457,118,72,28,0,18,61,95,40,2,96,1,3,0,10,2,0,0.258205689,16930
2023,"Lane Thomas","WSN",156,682,628,168,101,36,3,28,101,86,36,0,176,11,7,0,5,20,5,0.267515923,16939
2023,"Derek Hill","WSN",13,50,47,8,7,1,0,0,3,1,3,0,11,0,0,0,0,1,0,0.170212765,16947
2023,"Chadwick Tromp","ATL",5,16,16,2,1,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0.125,16953
2023,"Gleyber Torres","NYY",158,672,596,163,108,28,2,25,90,68,67,0,98,3,6,0,19,13,6,0.273489932,16997
2023,"Edmundo Sosa","PHI",93,300,279,70,43,15,2,10,34,30,8,0,74,9,1,2,10,4,2,0.250896057,17022
2023,"Alex Verdugo","BOS",139,602,546,144,89,37,5,13,81,54,45,1,93,6,5,0,11,5,3,0.263736263,17027
2023,"Jose Herrera","ARI",38,120,101,21,16,5,0,0,15,7,13,0,30,0,1,5,2,1,0,0.207920792,17040
2023,"Meibrys Viloria","CLE",3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17109
2023,"Ramon Laureano","2 Tms",104,404,361,81,50,18,4,9,46,35,33,0,114,9,1,0,9,12,1,0.224376731,17128
2023,"Chad Wallach","LAA",63,172,157,31,18,5,1,7,18,15,13,0,57,0,0,2,5,0,1,0.197452229,17161
2023,"Yoan Moncada","CHW",91,357,334,87,55,20,1,11,39,40,20,0,107,2,1,0,6,1,0,0.260479041,17232
2023,"Jorge Mateo","BAL",112,350,318,69,46,14,2,7,58,34,22,0,82,1,3,5,8,32,5,0.216981132,17273
2023,"Michael Chavis","WSN",41,96,91,22,17,3,0,2,16,5,5,0,33,0,0,0,3,1,0,0.241758241,17321
2023,"Cole Tucker","COL",5,10,8,4,4,0,0,0,2,2,1,0,2,1,0,0,0,0,0,0.5,17326
2023,"Willi Castro","MIN",117,409,358,92,60,18,5,9,60,34,34,1,99,12,3,2,5,33,5,0.25698324,17338
2023,"Rafael Devers","BOS",153,656,580,157,90,34,0,33,90,100,62,10,126,11,3,0,15,5,1,0.270689655,17350
2023,"Jose Siri","TBR",100,364,338,75,35,13,2,25,58,56,20,0,130,2,3,1,5,12,3,0.221893491,17452
2023,"Eloy Jimenez","CHW",120,489,456,124,83,23,0,18,50,64,30,2,93,1,2,0,13,0,0,0.271929824,17484
2023,"Taylor Ward","LAA",97,409,356,90,58,18,0,14,60,47,39,0,80,8,6,0,9,4,2,0.252808988,17548
2023,"Myles Straw","CLE",144,518,462,110,88,18,3,1,52,29,42,0,97,2,6,6,10,20,6,0.238095238,17620
2023,"Alex Bregman","HOU",161,724,622,163,106,28,4,25,103,98,92,1,87,8,2,0,22,3,1,0.262057877,17678
2023,"Kevin Newman","CIN",72,253,225,57,38,16,0,3,28,28,17,0,34,4,5,2,7,8,1,0.253333333,17696
2023,"Matt Beaty","2 Tms",29,72,61,14,10,4,0,0,8,4,6,0,14,5,0,0,1,0,0,0.229508196,17710
2023,"Josh Lester","BAL",10,23,22,4,4,0,0,0,0,4,1,0,7,0,0,0,1,0,0,0.181818181,17737
2023,"DJ Stewart","NYM",54,185,160,39,19,9,0,11,21,26,15,0,56,7,1,1,3,1,1,0.24375,17766
2023,"Willie Calhoun","NYY",44,149,134,32,20,7,0,5,16,16,14,1,20,0,1,0,2,0,0,0.23880597,17838
2023,"Tyler Nevin","DET",41,111,95,19,13,3,1,2,11,10,12,0,25,3,1,0,1,0,1,0.2,17893
2023,"Andrew Benintendi","CHW",149,621,562,147,106,34,2,5,72,45,52,5,89,3,3,1,12,13,2,0.261565836,17901
2023,"Brendan Rodgers","COL",45,192,178,46,32,9,1,4,21,20,11,0,41,3,0,0,6,0,0,0.258426966,17907
2023,"Ian Happ","CHC",158,691,580,144,84,35,4,21,86,84,99,2,153,6,6,0,12,14,3,0.248275862,17919
2023,"Isan Diaz","2 Tms",8,26,24,1,1,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0.041666666,17922
2023,"Cedric Mullins","BAL",112,455,404,94,53,23,3,15,51,74,43,1,101,1,4,3,6,19,3,0.232673267,17929
2023,"Andrew Stevenson","MIN",19,40,37,7,6,1,0,0,4,1,2,0,8,1,0,0,0,4,1,0.189189189,17932
2023,"Sam Hilliard","ATL",36,78,72,17,9,5,0,3,15,6,6,0,33,0,0,0,1,4,0,0.236111111,17954
2023,"Ty France","SEA",158,665,587,147,103,32,0,12,79,58,43,0,117,34,1,0,25,1,0,0.250425894,17982
2023,"Tyler Stephenson","CIN",136,517,465,113,78,20,2,13,59,56,47,2,135,4,1,0,16,0,1,0.243010752,17988
2023,"David Fletcher","LAA",30,97,89,22,19,1,0,2,7,12,7,1,9,0,0,1,2,0,0,0.247191011,17992
2023,"Paul DeJong","3 Tms",110,400,372,77,50,13,0,14,41,38,21,0,121,5,2,0,10,4,4,0.206989247,18015
2023,"Harrison Bader","2 Tms",95,344,319,74,53,12,2,7,44,40,17,0,59,3,4,1,7,20,3,0.231974921,18030
2023,"Mark Mathias","2 Tms",26,72,62,14,12,2,0,0,6,6,10,0,15,0,0,0,4,3,0,0.225806451,18032
2023,"Jake Cronenworth","SDP",127,522,458,105,64,24,7,10,54,48,46,2,97,11,5,1,8,6,1,0.229257641,18036
2023,"Dylan Moore","SEA",66,165,145,30,13,9,1,7,18,19,16,0,56,4,0,0,1,7,3,0.206896551,18042
2023,"Sam Haggerty","SEA",47,108,91,23,18,3,1,1,13,5,15,0,17,1,0,1,0,10,1,0.252747252,18054
2023,"Kyle Garlick","MIN",14,30,28,5,2,1,0,2,2,4,2,0,11,0,0,0,0,0,0,0.178571428,18063
2023,"Garrett Stubbs","PHI",38,125,113,23,17,4,1,1,15,12,9,0,29,2,0,1,0,2,0,0.203539823,18067
2023,"Nathan Lukes","TOR",20,31,26,5,3,1,1,0,4,2,4,0,9,0,1,0,1,0,0,0.192307692,18123
2023,"LaMonte Wade Jr.","SFG",132,519,429,110,77,14,2,17,64,45,76,3,95,6,4,4,4,2,0,0.256410256,18126
2023,"Seth Brown","OAK",112,378,343,76,42,19,1,14,33,52,30,1,101,2,2,1,6,3,1,0.221574344,18171
2023,"Brett Sullivan","SDP",31,86,81,17,13,3,0,1,7,6,4,0,19,0,1,0,1,0,0,0.209876543,18217
2023,"Brian Anderson","MIL",94,361,318,72,48,12,3,9,38,40,36,0,108,4,3,0,10,1,3,0.226415094,18289
2023,"Dansby Swanson","CHC",147,638,565,138,88,25,3,22,81,80,66,0,154,5,2,0,9,9,1,0.244247787,18314
2023,"Edwin Rios","CHC",17,34,28,2,0,1,0,1,3,2,5,0,16,1,0,0,0,0,0,0.071428571,18316
2023,"Josh Sborz","TEX",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18323
2023,"Kyle Tucker","HOU",157,674,574,163,92,37,5,29,97,112,80,9,92,3,10,0,11,30,5,0.283972125,18345
2023,"Austin Riley","ATL",159,715,636,179,107,32,3,37,117,97,59,4,172,9,11,0,18,3,1,0.28144654,18360
2023,"Victor Robles","WSN",35,126,107,32,26,5,1,0,15,8,11,0,18,4,0,4,3,8,1,0.29906542,18363
2023,"Ryan Mountcastle","BAL",115,470,423,114,74,21,1,18,64,68,37,1,107,3,7,0,13,3,1,0.269503546,18373
2023,"Travis Blankenhorn","WSN",10,37,31,5,4,0,0,1,2,1,6,0,6,0,0,0,0,0,0,0.161290322,18395
2023,"Juan Yepez","STL",26,65,60,11,8,1,0,2,5,2,4,0,20,1,0,0,0,0,1,0.183333333,18400
2023,"Ronald Acuna Jr.","ATL",159,735,643,217,137,35,4,41,149,106,80,3,84,9,3,0,15,73,14,0.337480559,18401
2023,"Trent Grisham","SDP",151,555,469,93,48,31,1,13,67,50,75,0,154,5,1,4,7,15,3,0.198294243,18564
2023,"Luis Arraez","MIA",147,617,574,203,160,30,3,10,71,69,35,10,34,4,3,1,18,3,2,0.353658536,18568
2023,"Ke'Bryan Hayes","PIT",122,525,494,134,81,31,7,15,65,61,28,1,104,0,3,0,11,10,6,0.27125506,18577
2023,"Jared Walsh","LAA",36,116,104,13,5,4,0,4,10,11,11,0,45,1,0,0,1,0,0,0.125,18607
2023,"Ramon Urias","BAL",112,396,360,95,66,22,3,4,45,42,27,0,101,8,1,0,10,3,1,0.263888888,18795
2023,"Andy Ibanez","DET",112,383,356,94,58,23,2,11,42,41,24,0,69,1,1,1,7,1,0,0.264044943,18819
2023,"Jose Azocar","SDP",43,102,91,21,13,6,0,2,16,9,4,0,24,2,0,5,2,8,2,0.23076923,18821
2023,"Josh Naylor","CLE",121,495,452,139,91,31,0,17,52,97,33,9,68,3,7,0,11,10,3,0.307522123,18839
2023,"Jahmai Jones","MIL",5,11,10,2,1,1,0,0,2,3,1,0,5,0,0,0,0,1,0,0.2,18872
2023,"Brandon Lowe","TBR",108,436,377,87,50,15,1,21,58,68,50,0,119,6,3,0,8,7,0,0.23076923,18882
2023,"Seby Zavala","2 Tms",66,193,175,30,19,4,0,7,17,18,12,0,70,2,2,2,4,1,0,0.171428571,18887
2023,"Danny Mendick","NYM",25,69,65,12,8,3,0,1,4,4,4,0,15,0,0,0,1,1,0,0.184615384,18889
2023,"Leody Taveras","TEX",143,554,511,136,88,31,3,14,67,67,35,0,117,1,4,3,3,14,4,0.266144814,18900
2023,"Estevan Florial","NYY",18,71,61,14,10,3,1,0,5,8,7,0,20,2,1,0,0,3,0,0.229508196,19151
2023,"Zack Collins","CLE",2,6,4,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.5,19181
2023,"Will Smith","LAD",125,554,464,121,79,21,2,19,80,76,63,2,89,15,12,0,8,3,0,0.260775862,19197
2023,"Yuli Gurriel","MIA",100,329,298,73,50,16,3,4,32,27,26,3,44,1,4,0,13,4,0,0.244966442,19198
2023,"Taylor Kohlwey","SDP",5,13,13,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.153846153,19212
2023,"Lourdes Gurriel Jr.","ARI",145,592,551,144,83,35,2,24,65,82,33,1,103,6,2,0,20,5,0,0.261343012,19238
2023,"Chris Okey","LAA",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19245
2023,"Pete Alonso","NYM",154,658,568,123,54,21,2,46,92,118,65,6,151,21,4,0,17,4,1,0.216549295,19251
2023,"Cavan Biggio","TOR",105,338,289,68,47,12,0,9,54,40,40,0,88,7,2,0,0,5,2,0.235294117,19252
2023,"Jake Fraley","CIN",110,380,336,86,53,18,0,15,41,65,37,2,71,6,1,0,5,21,5,0.25595238,19260
2023,"Garrett Hampson","MIA",87,252,221,61,45,12,1,3,30,23,23,0,67,3,2,3,3,5,0,0.276018099,19262
2023,"Stone Garrett","WSN",87,271,234,63,37,17,0,9,40,40,26,0,82,3,5,0,6,3,1,0.269230769,19273
2023,"Adolis Garcia","TEX",148,632,555,136,68,29,0,39,108,107,65,0,175,6,6,0,12,9,1,0.245045045,19287
2023,"Randy Arozarena","TBR",151,654,551,140,95,19,3,23,95,83,80,1,156,18,5,0,10,22,10,0.254083484,19290
2023,"Nick Senzel","CIN",97,330,301,71,48,10,0,13,49,42,26,0,74,1,2,0,9,6,2,0.235880398,19293
2023,"Nick Solak","ATL",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19294
2023,"Alex Call","WSN",120,439,375,75,52,14,1,8,43,38,53,0,78,6,2,3,1,9,8,0.2,19296
2023,"Matt Thaiss","LAA",93,307,262,56,41,6,0,9,32,31,36,1,83,6,3,0,4,2,0,0.213740458,19318
2023,"Bryan Reynolds","PIT",145,640,574,151,91,31,5,24,85,84,53,2,138,7,6,0,13,12,1,0.263066202,19326
2023,"Nicky Lopez","2 Tms",82,262,225,52,40,8,3,1,32,25,26,0,40,6,1,4,3,6,2,0.231111111,19339
2023,"Eli White","ATL",6,17,14,1,1,0,0,0,1,0,2,0,7,1,0,0,0,0,0,0.071428571,19346
2023,"Sean Murphy","ATL",106,438,370,93,51,21,0,21,65,68,49,0,98,18,1,0,18,0,0,0.251351351,19352
2023,"Luke Raley","TBR",116,406,357,89,44,23,3,19,56,49,28,0,128,18,2,1,2,14,3,0.249299719,19354
2023,"Weston Wilson","PHI",8,22,16,5,4,0,0,1,5,2,6,0,5,0,0,0,0,3,1,0.3125,19358
2023,"Austin Hays","BAL",142,566,520,143,89,36,2,16,76,67,38,1,141,3,5,0,11,5,1,0.275,19363
2023,"Zach McKinstry","DET",145,518,464,107,73,21,4,9,60,35,44,0,113,5,3,2,3,16,6,0.230603448,19392
2023,"Brian Serven","COL",9,23,23,3,2,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0.130434782,19422
2023,"Yonny Hernandez","LAD",13,27,22,3,2,1,0,0,5,4,2,0,8,1,1,1,0,0,0,0.136363636,19432
2023,"Jake Rogers","DET",104,365,331,73,41,11,0,21,47,49,28,0,118,3,2,1,6,1,1,0.220543806,19452
2023,"Andruw Monasterio","MIL",90,315,282,73,55,14,1,3,38,27,28,0,66,3,2,0,9,7,2,0.258865248,19455
2023,"Cooper Hummel","SEA",8,26,23,2,1,1,0,0,2,0,2,0,9,1,0,0,1,1,0,0.086956521,19458
2023,"Tommy Edman","STL",134,528,479,119,77,25,4,13,69,47,35,1,84,7,4,3,9,27,4,0.248434237,19470
2023,"Kyle Lewis","ARI",16,54,51,8,5,2,0,1,2,2,3,0,21,0,0,0,0,0,0,0.156862745,19508
2023,"Andrew Knizner","STL",69,241,224,54,33,11,0,10,30,31,12,0,62,3,1,1,8,2,0,0.241071428,19514
2023,"TJ Friedl","CIN",138,556,488,136,88,22,8,18,73,66,47,1,90,10,3,8,0,27,6,0.278688524,19522
2023,"Yordan Alvarez","HOU",114,496,410,120,64,24,1,31,77,97,69,5,92,13,4,0,7,0,0,0.292682926,19556
2023,"Zack Short","DET",93,253,221,45,29,9,0,7,17,33,28,0,66,0,1,3,3,5,0,0.203619909,19562
2023,"Nathaniel Lowe","TEX",161,724,623,163,105,38,3,17,89,82,93,2,165,5,3,0,22,1,0,0.261637239,19566
2023,"Chas McCormick","HOU",113,457,403,110,69,17,2,22,59,70,40,0,117,11,2,1,3,19,6,0.272952853,19599
2023,"Bryan De La Cruz","MIA",152,626,579,149,98,32,0,19,60,78,40,0,142,1,5,0,18,4,1,0.257340241,19600
2023,"Keibert Ruiz","WSN",136,562,523,136,94,24,0,18,55,67,31,1,58,6,2,0,13,1,1,0.26003824,19610
2023,"Vladimir Guerrero Jr.","TOR",156,682,602,159,103,30,0,26,78,94,67,5,100,9,4,0,23,5,3,0.264119601,19611
2023,"Bo Bichette","TOR",135,601,571,175,122,30,3,20,69,73,27,0,115,2,1,0,14,5,3,0.306479859,19612
2023,"Brent Rooker","OAK",137,526,463,114,63,20,1,30,61,69,49,1,172,10,4,0,11,4,0,0.246220302,19627
2023,"Mike Brosseau","MIL",26,78,73,15,9,2,0,4,4,8,4,0,20,1,0,0,2,0,0,0.205479452,19683
2023,"Edward Olivares","KCR",107,385,354,93,54,23,4,12,47,36,22,1,64,7,2,0,7,11,5,0.262711864,19698
2023,"Fernando Tatis Jr.","SDP",141,635,575,148,89,33,1,25,91,78,53,0,141,3,3,1,17,29,4,0.257391304,19709
2023,"Darick Hall","PHI",18,56,54,9,7,1,0,1,2,3,2,0,18,0,0,0,2,0,0,0.166666666,19717
2023,"Josh Rojas","2 Tms",102,350,314,77,56,17,0,4,47,40,27,0,81,1,4,2,3,12,0,0.245222929,19734
2023,"Shohei Ohtani","LAA",135,599,497,151,73,26,8,44,102,95,91,21,143,3,3,0,9,20,6,0.303822937,19755
2023,"Rylan Bannon","HOU",2,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19768
2023,"Dairon Blanco","KCR",56,138,124,32,18,7,4,3,19,18,10,0,33,2,0,2,2,24,5,0.258064516,19779
2023,"Zach Remillard","CHW",51,160,147,37,29,7,0,1,16,18,8,1,48,1,0,4,3,4,3,0.25170068,19788
2023,"Jason Delay","PIT",57,187,167,42,29,11,1,1,20,18,14,0,44,3,1,2,5,0,0,0.251497005,19806
2023,"Joshua Palacios","PIT",86,264,247,59,38,9,2,10,26,40,12,0,56,2,1,2,7,5,0,0.238866396,19818
2023,"Cody Thomas","OAK",17,46,42,10,6,3,0,1,1,2,4,0,17,0,0,0,1,0,0,0.238095238,19828
2023,"Caleb Hamilton","BOS",2,6,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,19842
2023,"Abraham Toro","MIL",8,21,18,8,6,0,0,2,4,9,2,0,5,1,0,0,0,0,0,0.444444444,19844
2023,"Luis Rengifo","LAA",123,445,394,104,69,15,4,16,55,51,41,0,82,6,4,0,3,6,4,0.26395939,19858
2023,"Rene Pinto","TBR",32,105,103,26,17,3,0,6,10,16,2,0,34,0,0,0,2,0,0,0.252427184,19859
2023,"Riley Adams","WSN",43,158,143,39,20,13,2,4,8,21,11,0,45,2,1,1,5,0,0,0.272727272,19864
2023,"Drew Ellis","PHI",10,29,23,5,3,0,0,2,4,4,6,0,7,0,0,0,0,0,1,0.217391304,19873
2023,"Tristan Gray","TBR",2,5,5,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4,19877
2023,"Adam Haseley","CHW",18,39,36,8,6,2,0,0,6,2,3,0,8,0,0,0,1,1,0,0.222222222,19878
2023,"Emmanuel Rivera","ARI",84,283,257,67,50,13,0,4,32,29,22,0,56,0,4,0,9,1,0,0.260700389,19890
2023,"Pavin Smith","ARI",67,228,191,36,24,5,0,7,26,30,35,0,45,1,0,0,3,1,1,0.188481675,19892
2023,"Connor Wong","BOS",117,403,371,87,51,25,2,9,55,36,22,0,134,6,1,3,4,8,2,0.234501347,19896
2023,"Gavin Sheets","CHW",117,344,311,63,43,10,0,10,24,43,28,2,66,1,4,0,6,1,0,0.202572347,19901
2023,"Diego A. Castillo","ARI",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19906
2023,"Jesus Sanchez","MIA",116,402,360,91,51,23,3,14,43,52,38,1,107,2,1,1,12,3,1,0.252777777,19913
2023,"Daulton Varsho","TOR",154,581,527,116,70,23,3,20,65,61,45,0,135,4,3,1,5,16,7,0.220113851,19918
2023,"Blake Perkins","MIL",53,168,143,31,20,7,0,4,28,20,23,0,46,0,0,2,3,5,2,0.216783216,19921
2023,"Ryan McKenna","BAL",57,139,122,31,22,7,0,2,23,18,9,0,40,3,2,3,4,5,0,0.25409836,19928
2023,"Luke Williams","2 Tms",11,19,19,1,1,0,0,0,1,0,0,0,7,0,0,0,0,4,0,0.052631578,19931
2023,"Cristian Pache","PHI",38,95,84,20,10,7,1,2,12,11,10,0,27,0,0,1,1,2,3,0.238095238,19948
2023,"Andres Gimenez","CLE",153,616,557,140,93,27,5,15,76,62,32,3,112,20,3,4,10,30,6,0.251346499,19950
2023,"Josh Lowe","TBR",130,501,466,136,81,33,2,20,71,83,31,2,124,1,3,0,6,32,3,0.291845493,19953
2023,"Mickey Moniak","LAA",84,323,311,87,50,21,2,14,35,45,9,1,113,3,0,0,4,6,3,0.279742765,19956
2023,"Blake Rutherford","WSN",12,36,35,6,6,0,0,0,4,2,1,0,10,0,0,0,1,0,0,0.171428571,19957
2023,"Carter Kieboom","WSN",27,94,87,18,12,2,0,4,12,11,6,0,27,1,0,0,2,0,0,0.206896551,19958
2023,"Taylor Trammell","SEA",21,56,46,6,3,0,0,3,7,11,9,0,22,1,0,0,2,0,1,0.130434782,19960
2023,"Eguy Rosario","SDP",10,37,36,9,5,1,1,2,6,6,1,0,12,0,0,0,1,0,0,0.25,19964
2023,"Bobby Dalbec","BOS",19,53,49,10,7,2,0,1,6,1,4,0,28,0,0,0,0,1,0,0.204081632,19966
2023,"Tres Barrera","STL",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19977
2023,"Conner Capel","OAK",29,86,73,19,14,5,0,0,6,3,12,0,25,1,0,0,1,5,3,0.260273972,19983
2023,"Santiago Espinal","TOR",88,254,230,57,41,14,0,2,30,25,18,1,36,3,1,2,5,2,1,0.247826086,19997
2023,"Bryce Johnson","SFG",19,48,43,7,5,1,0,1,7,3,4,0,15,0,1,0,0,3,0,0.162790697,20002
2023,"Miles Mastrobuoni","CHC",57,149,133,32,26,5,0,1,24,5,13,0,32,0,0,3,1,13,1,0.240601503,20017
2023,"Isaac Paredes","TBR",141,571,492,123,68,24,0,31,71,98,58,0,104,20,1,0,11,1,0,0.25,20036
2023,"Luis Robert Jr.","CHW",144,595,546,144,69,36,1,38,90,80,30,5,172,12,2,0,10,20,4,0.263736263,20043
2023,"Bligh Madris","HOU",11,30,26,4,3,1,0,0,4,0,4,0,7,0,0,0,0,0,0,0.153846153,20054
2023,"Alan Trejo","COL",75,227,207,48,33,11,0,4,24,26,16,0,51,1,2,1,3,5,1,0.231884057,20056
2023,"Juan Soto","SDP",162,708,568,156,88,32,1,35,97,109,132,11,129,2,5,1,18,12,5,0.274647887,20123
2023,"Dylan Carlson","STL",73,255,219,48,34,8,1,5,27,27,26,0,49,7,3,0,4,3,0,0.219178082,20126
2023,"Matthew Batten","SDP",42,139,120,31,23,6,0,2,19,11,17,0,30,1,0,1,0,2,2,0.258333333,20157
2023,"Miguel Vargas","LAD",81,304,256,50,24,15,4,7,36,32,38,1,61,4,4,1,1,3,2,0.1953125,20178
2023,"Brandon Marsh","PHI",131,472,404,112,69,25,6,12,58,60,59,2,144,4,4,1,4,10,2,0.277227722,20202
2023,"Jo Adell","LAA",17,62,58,12,5,3,1,3,7,6,4,0,25,0,0,0,1,1,0,0.206896551,20220
2023,"Kevin Smith","OAK",46,146,135,25,16,4,0,5,15,11,5,0,51,1,0,5,3,1,0,0.185185185,20242
2023,"Jonathan Arauz","NYM",21,66,59,8,5,0,0,3,3,9,5,0,18,0,0,2,1,0,0,0.13559322,20275
2023,"Ben Rortvedt","NYY",28,79,68,8,5,1,0,2,6,4,11,0,19,0,0,0,1,0,0,0.117647058,20287
2023,"Jake Meyers","HOU",102,341,309,70,43,16,1,10,42,33,26,0,88,5,1,0,2,5,2,0.226537216,20308
2023,"Corey Julks","HOU",91,323,298,73,53,14,0,6,35,33,22,0,75,1,2,0,6,15,3,0.244966442,20311
2023,"Stuart Fairchild","CIN",93,255,219,50,27,16,2,5,34,28,25,0,69,6,2,3,2,10,3,0.228310502,20321
2023,"Alex Kirilloff","MIN",87,319,281,76,50,14,1,11,35,41,28,1,80,7,3,0,2,1,0,0.270462633,20325
2023,"Ernie Clement","TOR",24,52,50,19,16,1,1,1,7,10,1,0,4,0,1,0,0,1,0,0.38,20352
2023,"Luis Garcia Jr.","WSN",121,482,447,119,88,18,4,9,61,50,27,1,60,0,7,1,10,9,4,0.266219239,20391
2023,"Jared Young","CHC",16,47,43,8,3,0,3,2,8,8,3,0,13,1,0,0,1,2,0,0.186046511,20404
2023,"Royce Lewis","MIN",58,239,217,67,45,7,0,15,36,52,20,0,55,2,0,0,5,6,1,0.30875576,20437
2023,"Jazz Chisholm Jr.","MIA",96,383,352,88,55,12,2,19,50,51,26,0,118,2,2,1,4,22,3,0.25,20454
2023,"Irving Lopez","STL",4,12,11,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,20463
2023,"William Contreras","MIL",141,611,540,156,100,38,1,17,86,78,63,2,126,5,2,1,23,6,1,0.288888888,20503
2023,"Drew Waters","KCR",91,337,302,69,45,11,5,8,40,32,27,0,107,5,3,0,4,16,5,0.228476821,20505
